爬取时间(__time),爬取链接(__url),职位(positionName),公司状况(company),发布时间(publish_time),学历(education),工作经验(JingYan),工资范围(salary),职位标签(position_label),职位描述(destription),工作地点(address),
"2017-11-07 17:36:59","https://www.lagou.com/jobs/2779441.html","Python开发工程师（机器学习）","{""field"":""移动互联网"",""scale"":""<p class=\""financeOrg\"">红杉资本、金沙江创投、经纬创投(C轮)</p>"",""homepage"":""2000人以上"",""companyFullName"":""拉扎斯网络科技（上海）有限公司"",""development_stage"":""D轮及以上""}","1510037340","学历不限 /","经验1-3年 /","15k-25k","本地生活/Python/机器学习","<p>岗位描述：</p><p>1.&nbsp;&nbsp;&nbsp;&nbsp; 参与公司客服系统智能聊天机器人的开发与维护</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 我们一起用Deep Learning技术构建业界最智能的聊天机器人</p><p>2. &nbsp; &nbsp;用Machine Learning为公司业务提供预测服务</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 利用海量真实数据对公司的业务做精准可靠的时间序列预测</p><p>通用要求：（可接受全职实习生）</p><p>1.&nbsp;&nbsp;&nbsp;&nbsp; 编程基础扎实，良好的计算机理论基础；</p><p>2.&nbsp;&nbsp;&nbsp;&nbsp; 两年以上使用 Python 开发经验。能力出众者</p><p>3.&nbsp;&nbsp;&nbsp;&nbsp; 对技术充满热情，自我驱动，quick learner，自信面对未知挑战</p><p>4.&nbsp;&nbsp;&nbsp;&nbsp; 较高的英语水平</p><p>职位要求：</p><p>1.&nbsp;&nbsp;&nbsp;&nbsp; 拥有良好的机器学习的教育背景或工作经历 （硕士及以上最佳）</p><p>2.&nbsp;&nbsp;&nbsp;&nbsp; 熟悉并能够应用主流的机器学习算法（NLP相关的Deep Learning最佳）</p><p>3.&nbsp;&nbsp;&nbsp;&nbsp; 良好的高等数学&amp;统计学基础</p><p>加分项：</p><p>1.&nbsp;&nbsp;&nbsp;&nbsp; 参加过Kaggle等机器学习比赛并获得良好名次</p><p>2.&nbsp;&nbsp;&nbsp;&nbsp; 熟悉TensorFlow／MXNet／Scikit-learn／Spark MLlib等机器学习框架</p><p>3.&nbsp;&nbsp;&nbsp;&nbsp; 实现过某些机器学习算法</p><p>4.&nbsp;&nbsp;&nbsp;&nbsp; 将Linux作为日常操作系统者</p><p>&nbsp;PS：该方向亦招聘实习生，待遇优厚，环境轻松，成长快速！</p>","上海/普陀区/长征/ 上海市普陀区金沙江路1518弄近铁城市广场401室/",
"2017-11-07 17:36:59","https://www.lagou.com/jobs/2995487.html","爬虫工程师（python）--急招","{""field"":""金融,企业服务"",""scale"":""50-150人"",""homepage"":""http://www.yuanshihui.com/"",""companyFullName"":""北京原始会投资管理有限公司"",""development_stage"":""不需要融资""}","1509465600","本科及以上 /","经验不限 /","15k-30k","Java/爬虫/大数据/数据/服务器端/Python","<p>北京原始会投资管理有限公司（http://www.yuanshihui.com/）</p><p><br></p><p>岗位职责：</p><p>1.负责设计和开发分布式网络爬虫系统，进行多平台信息的抓取和分析工作；&nbsp;</p><p>2.负责网页信息和APP数据抽取、清洗、消重等工作，提升平台的抓取效率；</p><p>3.参与爬虫核心算法和策略优化，熟悉采集系统的调度策略；</p><p>4.实时监控爬虫的进度和警报反馈；</p><p>任职要求：</p><p>1.熟悉Linux系统，掌握Java 、Python、C++等语言；</p><p>2.了解多线程、多进程、网络通信编程相关知识，有分布式爬虫架构，数据挖掘经验；&nbsp;</p><p>3.掌握网页抓取原理及技术，了解基于Cookie的登录原理，熟悉基于正则表达式、XPath、CSS等网页信息抽取技术；</p><p>4.熟悉APP模拟及接口验签破解技术，了解APP用户授权访问机制，掌握Selenium，APP破解技术优先；</p><p>5.做过数据处理、ETL等相关工作优先。</p>","北京/朝阳区/三元桥/ 网信大厦A座12层/",
"2017-11-07 17:36:57","https://www.lagou.com/jobs/2953938.html","爬虫工程师（python） -- 急招","{""field"":""金融,企业服务"",""scale"":""50-150人"",""homepage"":""http://www.yuanshihui.com/"",""companyFullName"":""北京原始会投资管理有限公司"",""development_stage"":""不需要融资""}","1509465600","本科及以上 /","经验不限 /","15k-30k","爬虫/大数据/数据/服务器端/Python/大数据","<p>北京原始会投资管理有限公司（http://www.yuanshihui.com/）</p><p><br></p><p>岗位职责：</p><p>1.负责设计和开发分布式网络爬虫系统，进行多平台信息的抓取和分析工作；&nbsp;</p><p>2.负责网页信息和APP数据抽取、清洗、消重等工作，提升平台的抓取效率；</p><p>3.参与爬虫核心算法和策略优化，熟悉采集系统的调度策略；</p><p>4.实时监控爬虫的进度和警报反馈；</p><p>任职要求：</p><p>1.熟悉Linux系统，掌握Java 、Python、C++等语言；</p><p>2.了解多线程、多进程、网络通信编程相关知识，有分布式爬虫架构，数据挖掘经验；&nbsp;</p><p>3.掌握网页抓取原理及技术，了解基于Cookie的登录原理，熟悉基于正则表达式、XPath、CSS等网页信息抽取技术；</p><p>4.熟悉APP模拟及接口验签破解技术，了解APP用户授权访问机制，掌握Selenium，APP破解技术优先；</p><p>5.做过数据处理、ETL等相关工作优先。</p>","北京/朝阳区/三元桥/ 网信大厦A座/",
"2017-11-07 17:36:56","https://www.lagou.com/jobs/3020967.html","急招：爬虫工程师（python）","{""field"":""金融,企业服务"",""scale"":""50-150人"",""homepage"":""http://www.yuanshihui.com/"",""companyFullName"":""北京原始会投资管理有限公司"",""development_stage"":""不需要融资""}","1509465600","本科及以上 /","经验不限 /","15k-30k","Java/爬虫/大数据/数据/Python/全栈","<p>北京原始会投资管理有限公司（http://www.yuanshihui.com/）</p><p><br></p><p>岗位职责：</p><p>1.负责设计和开发分布式网络爬虫系统，进行多平台信息的抓取和分析工作；&nbsp;</p><p>2.负责网页信息和APP数据抽取、清洗、消重等工作，提升平台的抓取效率；</p><p>3.参与爬虫核心算法和策略优化，熟悉采集系统的调度策略；</p><p>4.实时监控爬虫的进度和警报反馈；</p><p>任职要求：</p><p>1.熟悉Linux系统，掌握Java 、Python、C++等语言；</p><p>2.了解多线程、多进程、网络通信编程相关知识，有分布式爬虫架构，数据挖掘经验；&nbsp;</p><p>3.掌握网页抓取原理及技术，了解基于Cookie的登录原理，熟悉基于正则表达式、XPath、CSS等网页信息抽取技术；</p><p>4.熟悉APP模拟及接口验签破解技术，了解APP用户授权访问机制，掌握Selenium，APP破解技术优先；</p><p>5.做过数据处理、ETL等相关工作优先。</p>","北京/朝阳区/三元桥/ 网信大厦A座12层/",
"2017-11-07 17:36:54","https://www.lagou.com/jobs/2779439.html","Python开发工程师（全栈）","{""field"":""移动互联网"",""scale"":""<p class=\""financeOrg\"">红杉资本、金沙江创投、经纬创投(C轮)</p>"",""homepage"":""2000人以上"",""companyFullName"":""拉扎斯网络科技（上海）有限公司"",""development_stage"":""D轮及以上""}","1510037340","学历不限 /","经验1-3年 /","15k-25k","本地生活/全栈/Python","<p>岗位描述：  </p><p>1.&nbsp;&nbsp;&nbsp;&nbsp; 参与客服系统Web方面的开发和维护</p><p>2.&nbsp;&nbsp;&nbsp;&nbsp; 参与公司内部其他Web子系统的开发和维护</p><p>3.&nbsp;&nbsp;&nbsp;&nbsp; 基于Web的API接口开发</p><p>&nbsp;</p><p>通用要求：（可接受全职实习生）</p><p>1.&nbsp;&nbsp;&nbsp;&nbsp; 编程基础扎实，良好的计算机理论基础；</p><p>2.&nbsp;&nbsp;&nbsp;&nbsp; 两年以上使用 Python 开发经验，能力出众者；</p><p>3.&nbsp;&nbsp;&nbsp;&nbsp; 对技术充满热情，自我驱动，quick learner，自信面对未知挑战</p><p>4.&nbsp;&nbsp;&nbsp;&nbsp; 较高的英语水平</p><p>职位要求：</p><p>1.&nbsp;&nbsp;&nbsp;&nbsp; 能够理解复杂的产品需求，并根据需求设计出合适的软件架构和数据库结构</p><p>1.&nbsp;&nbsp;&nbsp;&nbsp; 熟练使用 Flask &amp; Sqlalchemy &amp; Celery &amp; RabbitMQ，能够实现高质量的后端</p><p>2.&nbsp;&nbsp;&nbsp;&nbsp; 熟练使用 Javascript &amp; CSS &amp; HTML，利用前端框架高效&amp;可靠的实现产品需求</p><p>3.&nbsp;&nbsp;&nbsp;&nbsp; 能够使用测试工具：pytest / nose / unittest</p><p>加分项：</p><p>1.&nbsp;&nbsp;&nbsp;&nbsp; 使用过或者学习过其他Python web开发框架：Django／web.py ／Bottle 等</p><p>2.&nbsp;&nbsp;&nbsp;&nbsp; 有大型网络服务开发的相关经验</p><p>3.&nbsp;&nbsp;&nbsp;&nbsp; 熟悉Thrift／Elasticsearch／ZooKeeper</p><p>4.&nbsp;&nbsp;&nbsp;&nbsp; 将Linux作为日常操作系统者</p><p>&nbsp;</p><p>PS：该方向亦招聘实习生，待遇优厚，环境轻松，成长快速！</p>","上海/普陀区/长征/ 上海市普陀区金沙江路1518弄近铁城市广场401室/",
"2017-11-07 17:36:52","https://www.lagou.com/jobs/2951140.html","爬虫工程师(python)--急招","{""field"":""金融,企业服务"",""scale"":""50-150人"",""homepage"":""http://www.yuanshihui.com/"",""companyFullName"":""北京原始会投资管理有限公司"",""development_stage"":""不需要融资""}","1509465600","本科及以上 /","经验不限 /","15k-30k","Java/爬虫/大数据/数据/Python/大数据","<p>北京原始会投资管理有限公司（http://www.yuanshihui.com/）</p><p><br></p><p>岗位职责：</p><p>1.负责设计和开发分布式网络爬虫系统，进行多平台信息的抓取和分析工作；&nbsp;</p><p>2.负责网页信息和APP数据抽取、清洗、消重等工作，提升平台的抓取效率；</p><p>3.参与爬虫核心算法和策略优化，熟悉采集系统的调度策略；</p><p>4.实时监控爬虫的进度和警报反馈；</p><p>任职要求：</p><p>1.熟悉Linux系统，掌握Java 、Python、C++等语言；</p><p>2.了解多线程、多进程、网络通信编程相关知识，有分布式爬虫架构，数据挖掘经验；&nbsp;</p><p>3.掌握网页抓取原理及技术，了解基于Cookie的登录原理，熟悉基于正则表达式、XPath、CSS等网页信息抽取技术；</p><p>4.熟悉APP模拟及接口验签破解技术，了解APP用户授权访问机制，掌握Selenium，APP破解技术优先；</p><p>5.做过数据处理、ETL等相关工作优先。</p>","北京/朝阳区/三元桥/ 网信大厦A座/",
"2017-11-07 17:36:50","https://www.lagou.com/jobs/2898020.html","机器学习工程师（Python）","{""field"":""数据服务"",""scale"":""500-2000人"",""homepage"":""http://www.gridsum.com"",""companyFullName"":""北京国双科技有限公司"",""development_stage"":""上市公司""}","1509874610","本科及以上 /","经验1-3年 /","15k-25k","中级/python/算法/机器学习","<p>岗位描述</p><p>1.负责机器学习一站式平台的架构设计和研发工作</p><p>2.研发各种机器学习相关的服务，为不同行业真实的机器学习业务提供支撑</p><p>3.开发自然语言处理，深度学习相关的组件和服务</p><p><br></p><p>岗位要求</p><p>1.计算机/软件相关专业毕业，1年以上工作经验</p><p>2.精通Python，有较强的开发能力，良好的编程习惯和算法基础</p><p>3.对机器学习算法熟悉者有加分</p><p>4.熟悉Hadoop/Spark有加分</p><p>5.熟悉传统的机器学习工具，如Weka, Orange，scikits.learn有加分</p>","上海/静安区/南京西路/ 南京西路1468号中欣大厦 35、36层/",
"2017-11-07 17:36:49","https://www.lagou.com/jobs/3579954.html","蓝鲸SaaS后台开发工程师（p...","{""field"":""移动互联网 ,游戏"",""scale"":""2000人以上"",""homepage"":""http://hr.tencent.com"",""companyFullName"":""腾讯科技(深圳)有限公司"",""development_stage"":""上市公司""}","1510018740","本科及以上 /","经验3-5年 /","15k-30k","高级/python/云计算/linux/SAAS","<p>岗位职责：<br></p><p>负责平台产品的部署及维护工作；</p><p>负责运维管理平台，自动部署平台设计及开发；</p><p>参与系统架构设计及可用性建设；</p><p>负责新技术探索，研究和方案落地。</p><p>岗位要求：</p><p>精通Python，2年以上Python后台开发经验，有良好的编码习惯；</p><p>精通Python服务端编程，精通网络编程；</p><p>熟悉Django/Tornado等web开发框架；</p><p>熟练掌握Linux系统管理，熟练掌握Linux下常见的服务；</p><p>熟悉RESTfull webservice开发，熟悉socket编程、事件驱动编程更好；</p><p>掌握任意一种Python web框架，熟悉中间件原理和常见的中间件；</p><p>熟悉分布式系统原理， 熟悉Redis, MongoDB, ElasticSearch等常见的NoSQL；</p><p>熟悉Docker，Openstack等的优先考虑；<br></p><p>有自动化测试，自动部署及自动更新设计及开发经验优先考虑；</p><p>具备良好的分析解决问题能力及团队合作能力；</p><p>具有良好的学习能力，对互联网的新技术有很强的求知欲望；</p><p>热爱开源社区及技术。</p><p><br></p><p>工作地址</p><p>深圳&nbsp;-&nbsp;南山区&nbsp;-&nbsp;科技园&nbsp;- 科兴科学园</p>","深圳/南山区/ 科兴科学园/",
"2017-11-07 17:36:48","https://www.lagou.com/jobs/3495661.html","高级python开发（微服务中...","{""field"":""移动互联网"",""scale"":""<p class=\""financeOrg\"">红杉资本、金沙江创投、经纬创投(C轮)</p>"",""homepage"":""2000人以上"",""companyFullName"":""拉扎斯网络科技（上海）有限公司"",""development_stage"":""D轮及以上""}","1510037340","本科及以上 /","经验1-3年 /","15k-30k","后端开发/服务治理/中间件/基础设施/微服务/SOA","<p>## 岗位职责</p><p><br></p><p>- 设计、研发和维护公司服务发现中间件</p><p>- 开发公司服务配置管理中心（前端 + 后端）</p><p>- 参与讨论服务治理方案，并向产品线推进落地</p><p><br></p><p>## 任职资格</p><p><br></p><p>- 熟悉 Python 开发，至少熟悉 Gevent / Eventlet / Twisted / asyncio / Tornado 其中之一的原理和使用</p><p>- 可以独立进行 Web 前端开发</p><p>- 工程习惯良好，能熟练使用 OO 和 FP 范型设计代码，理解自动化测试覆盖、文档覆盖的重要性并乐于付诸实践</p><p>- 熟悉 Linux 操作系统，了解常用命令</p><p>- 熟悉 Linux 系统编程和计算机网络知识，能熟练进行网络编程</p><p>- 熟悉 Git 使用和 Pull Request based 工作流</p><p>- 高效的沟通和团队协作能力</p><p><br></p><p>## 加分项目</p><p><br></p><p>- 了解一种 Quorum 算法，或有 ZooKeeper 使用经验</p><p>- 有 React + Redux 或类似前端技术栈使用经验</p><p>- GitHub 上有至少一个通用、完整的项目，或向其他通用、完整的项目贡献过实质代码</p><p><br></p><p>PS：投递简历时，请备注下 GitHub ID 或个人作品（如有）</p>","北京/朝阳区/望京/ 朝阳区望京广顺南大街16号嘉美写字楼30层/",
"2017-11-07 17:36:45","https://www.lagou.com/jobs/2736173.html","Senior Python Engineer","{""field"":""移动互联网,企业服务"",""scale"":""<p class=\""financeOrg\"">NYSE(上市公司)</p>"",""homepage"":""500-2000人"",""companyFullName"":""维我软件（上海）有限公司北京分公司"",""development_stage"":""上市公司""}","1510020420","本科及以上 /","经验3-5年 /","25k-35k","资深/高级/web/云计算/Python","<p>职位描述</p><p>参与公司新一代面向生命科学行业云服务应用及平台的开发。</p><p><br></p><p>【工作职责】</p><p>云服务软件产品的架构设计与开发</p><p>与设计、产品及前端人员沟通，保证产品的质量和开发进度</p><p>研究新兴技术，对产品进行持续优化</p><p><br></p><p>【职位要求】</p><p>计算机相关专业本科及以上学历</p><p>对常见数据结构和面向对象设计有深入理解</p><p>熟练掌握Python语言，3年以上实际经验</p><p>熟悉Python Web开发框架如Django</p><p>熟练掌握数据库开发和设计</p><p>基本的英文读写能力</p>","北京/朝阳区/ 平安国际金融中心/",
